gene_id	gene_short_name	120h_Cdh2Het_rep1	120h_Cdh2Het_rep2	120h_Cdh2KO_Clone2_rep1	120h_Cdh2KO_Clone2_rep2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000004748	Mtfp1	102.589593915116	122.656652091332	109.627626203367	120	113.718468052454	0.0286890943419954	0.253755063871997	0.113058214107077	0.909984402832511	0.999999618177928
ENSMUSG00000004788	Eif2b2	1134.4616259157	1123.44809658875	1096.27626203367	1108	1115.54649613453	-0.0348568909588437	0.081281192409383	-0.4288432529789	0.668037299554367	0.999999618177928
ENSMUSG00000004789	Dlst	3171.31327209445	3087.03998714823	3208.68085770022	3257	3181.00852923573	0.0466903642871082	0.0507458430741174	0.920082541912134	0.357529626724684	0.999999618177928
ENSMUSG00000004815	Dgkq	336.653230517565	351.688099801697	370.338703644987	371	357.420008491062	0.107409917047134	0.141628578036312	0.758391551594872	0.44821661403175	0.999999618177928
ENSMUSG00000004846	Plod3	784.860194224381	807.580081026118	763.708421198244	796	788.037174112186	-0.0300461143993093	0.0967845374665806	-0.310443333054974	0.756223845709774	0.999999618177928
ENSMUSG00000004849	Ap1s1	834.660967969583	843.40016526518	798.715562338815	822	824.694173893394	-0.0503088507199422	0.0941812200889895	-0.534170726100242	0.593223420621782	0.999999618177928
ENSMUSG00000004865	Srpk1	3086.65195672761	3001.28887639411	3008.77165697643	2938	3008.67812252454	-0.0338979959435583	0.0522345506041434	-0.648957357754494	0.51636593901156	0.999999618177928
ENSMUSG00000004880	Lbr	3126.49257572377	3228.14940990817	3247.37296106612	3245	3211.75373667451	0.0312012850488471	0.0505789257276201	0.616883110900252	0.53731182745991	0.999999618177928
ENSMUSG00000004895	Prcc	1477.09094928269	1468.62345380153	1454.63883844635	1482	1470.58831038264	-0.00465120455007574	0.0714206687272896	-0.0651240688859376	0.948075216907499	0.999999618177928
ENSMUSG00000004897	Hdgf	8123.50221331733	8119.21909418732	8331.69959145587	8295	8217.35522474013	0.0337321198709653	0.0340604528106618	0.990360288469398	0.321998048377341	0.999999618177928
ENSMUSG00000004929	Thop1	2015.93532120577	2111.21405590833	2040.54783227275	2150	2079.42430234671	0.0219914156707176	0.0632565027476705	0.347654623880191	0.728099578170784	0.999999618177928
ENSMUSG00000004931	Apba3	399.402205436519	425.499182476127	402.582123116565	396	405.870877757303	-0.0460697072836684	0.133594170058107	-0.344848186591003	0.7302085048833	0.999999618177928
ENSMUSG00000004933	Matk	29.8804642471211	36.9055413372151	28.5584572462552	38	33.3361157076478	-0.00534356308272435	0.466834282452153	-0.0114463810469447	0.990867308712998	0.999999618177928
ENSMUSG00000004934	Pias4	771.911993050629	761.990882903676	824.510297916077	838	799.103293467596	0.115905295431853	0.0954989079090705	1.21368189406116	0.224869220988521	0.999999618177928
ENSMUSG00000004936	Map2k1	1002.98758322837	989.936873515887	995.861041393609	1024	1003.19637453447	0.0190261498438176	0.0857913268345901	0.22177241623155	0.824491053430678	0.999999618177928
ENSMUSG00000004945	Tmem242	1065.73655814732	1113.67898270537	1087.98509702669	1049	1079.10015946985	-0.0276908859992071	0.0837497322247814	-0.330638501922439	0.740917560059146	0.999999618177928
ENSMUSG00000004951	Hspb1	34.8605416216413	34.7346271409083	30.4009383589168	28	31.9990267803666	-0.252279773480498	0.468421374210898	-0.538574427577067	0.590180536672596	0.999999618177928
ENSMUSG00000004980	Hnrnpa2b1	36828.6682000517	37639.3103355668	36721.5698159025	37546	37183.8870878802	-0.00388157926595535	0.0241302305013747	-0.160859601640947	0.872203981084177	0.999999618177928
ENSMUSG00000004994	Ccdc130	103.58560939002	96.6056817356512	124.36747510466	117	110.389691557583	0.269637573966397	0.254080853111141	1.06122744262218	0.288586550737947	0.999999618177928
ENSMUSG00000004996	Mri1	187.250909281959	183.442249587922	178.720667928178	200	187.353456699515	0.0297946720601991	0.196382110234383	0.151717852632498	0.87940947581417	0.999999618177928
ENSMUSG00000005043	Sgsh	229.083559227929	224.689619317751	228.467657970042	223	226.31020912893	-0.00732478604657297	0.177046395944693	-0.0413721273877901	0.966999232888083	0.999999618177928
ENSMUSG00000005045	Chd5	38.8446035212575	18.4527706686075	34.0859005842401	28	29.8458186935263	0.111166485147327	0.518279340022204	0.214491446142855	0.830163836742266	0.999999618177928
ENSMUSG00000005054	Cstb	327.689091243428	301.757073286641	297.560699694853	305	308.00171605623	-0.063926051143446	0.153382182240987	-0.416776252687606	0.67684207377535	0.999999618177928
ENSMUSG00000005057	Sh2b2	335.657215042661	286.560673912494	306.773105258161	327	313.997748553329	0.0246775073618241	0.156253492485277	0.157932517022935	0.874509974725345	0.999999618177928
ENSMUSG00000005069	Pex5	1063.74452719751	1032.26970034387	966.381343591023	1062	1031.0988927831	-0.0482813537665831	0.0879824722304523	-0.548761049133967	0.583169444127517	0.999999618177928
ENSMUSG00000005078	Jkamp	484.063520803362	475.430208991182	461.541518721737	480	475.25881212907	-0.0277403583071951	0.123205340407647	-0.225155486080482	0.821858317292334	0.999999618177928
ENSMUSG00000005087	Cd44	29.8804642471211	41.2473697298286	45.1407872602098	29	36.3171553092899	0.0659946719637916	0.459913118348739	0.143493780305153	0.885900223016588	0.999999618177928
ENSMUSG00000005089	Slc1a2	46.8127273204898	58.6146833002828	52.5107117108563	53	52.7345305829072	0.00313713664135304	0.368935537667126	0.00850321078091299	0.993215501159161	0.999999618177928
ENSMUSG00000005102	Eif2ak4	992.031413004421	880.305706602395	987.569876386631	945	951.226748998362	0.04502496589781	0.0932475552330604	0.482854116499632	0.629199322796185	0.999999618177928
ENSMUSG00000005125	Ndrg1	171.314661683494	156.305822134087	139.107324005953	150	154.181951955884	-0.181886071093689	0.216019087855934	-0.841990737480527	0.399793138124422	0.999999618177928
ENSMUSG00000005142	Man2b1	533.864294548564	459.148352518882	486.415013742669	460	484.856915202529	-0.0701473568468873	0.127977438182403	-0.548122839800155	0.583607558802533	0.999999618177928
ENSMUSG00000005148	Klf5	46.8127273204898	22.7945990612211	30.4009383589168	55	38.7520661851569	0.285969268572468	0.482954084428504	0.592125168401599	0.553766774429321	0.999999618177928
ENSMUSG00000005150	Wdr83	340.637292417181	379.909984353685	346.386449180386	380	361.733431487813	0.0118745291110145	0.144819948976299	0.0819951201126158	0.934650593976497	0.999999618177928
ENSMUSG00000005161	Prdx2	6975.09637075297	7164.01684781234	6882.5881963475	6918	6984.9253537282	-0.0348093011974444	0.0369269674074718	-0.942652582686795	0.345858634537462	0.999999618177928
ENSMUSG00000005198	Polr2a	13680.272547807	13860.2016863206	14129.0664124457	13634	13825.8851616433	0.0118460530293891	0.0304938163448249	0.388473941583224	0.697665334451319	0.999999618177928
ENSMUSG00000005204	Senp3	2630.47686922156	2697.36088891116	2596.05588774023	2605	2632.22341146824	-0.0345632191938195	0.0548906299804747	-0.629674303357678	0.528907698315574	0.999999618177928
ENSMUSG00000005225	Plekha8	1443.22642313595	1635.78384691715	1597.43112467763	1567	1560.86034868268	0.0405309634181263	0.0762958610029115	0.531234104777711	0.595256562192884	0.999999618177928
ENSMUSG00000005233	Spc25	1378.48541726719	1450.17068313292	1402.1281267355	1340	1392.6960567839	-0.0440483125499265	0.0751050821364861	-0.586489106953893	0.557546879587565	0.999999618177928
ENSMUSG00000005237	Dnah2	55.7768665946261	49.9310265150557	45.1407872602098	44	48.7121700924729	-0.246675393321142	0.38072554601903	-0.647908699325399	0.517044003815353	0.999999618177928
ENSMUSG00000005251	Ripk4	97.6095165405957	82.4947394596572	71.8567633938034	91	85.7402548485141	-0.148619730633581	0.295341390558739	-0.503213350327959	0.614814279548043	0.999999618177928
ENSMUSG00000005262	Ufd1	1012.94773797741	1023.58604355864	1051.13547477346	973	1015.16731407738	-0.0081220515101452	0.0872379466461522	-0.0931022774193578	0.92582230817771	0.999999618177928
ENSMUSG00000005267	Zfp287	169.322630733686	163.904021821161	178.720667928178	205	179.236830120756	0.202172935287517	0.202032731577502	1.00069396532394	0.316974785808622	0.999999618177928
ENSMUSG00000005299	Letm1	1111.55326999291	1070.26069877924	1148.78697374452	1149	1119.90023562917	0.0743722568934001	0.081614377675618	0.91126415481593	0.362156208268174	0.999999618177928
ENSMUSG00000005312	Ubqln1	2918.32534146883	2940.50327889752	2916.64760134335	3022	2949.36905542743	0.0193263310690798	0.0526826608286858	0.366844247520553	0.713735200338213	0.999999618177928
ENSMUSG00000005354	Txn2	1886.45330946825	1939.7118344001	1941.97509274535	1915	1920.78505915342	0.0119187789444941	0.0634112432992065	0.187960026083313	0.850907987179246	0.999999618177928
ENSMUSG00000005360	Slc1a3	181.274816432535	159.562193428548	145.556007900268	158	161.098254440338	-0.168934855233516	0.212751802942753	-0.794046644478836	0.427168277285454	0.999999618177928
ENSMUSG00000005362	Crbn	609.561470641271	588.317747199134	594.200158833374	593	596.269844168445	-0.0132263734335471	0.110206684985473	-0.120014257168615	0.904471854003765	0.999999618177928
ENSMUSG00000005374	Tbl2	755.975745452164	732.683541253535	714.882671712711	754	739.385489604602	-0.0200043731729692	0.100175755982457	-0.199692759757883	0.841720876604732	0.999999618177928
ENSMUSG00000005378	Bud23	797.808395398134	768.503625492596	741.598647846304	739	761.727667184259	-0.0814945181118829	0.0979879422792338	-0.83167904352609	0.405590132598616	0.999999618177928
ENSMUSG00000005410	Mcm5	6412.34762743219	6652.7665545821	6751.77203734853	6481	6574.4715548407	0.0188623070547591	0.0399229766197937	0.472467452374461	0.636593168207637	0.999999618177928
ENSMUSG00000005442	Cic	3027.88704370827	3147.82558464482	2972.84327527953	3096	3061.13897590816	-0.0251693097432116	0.0530197341194978	-0.474715880062394	0.634989497622683	0.999999618177928
ENSMUSG00000005447	Pafah1b3	952.19079400826	1018.15875806787	964.538862478361	960	973.722103638624	-0.0333198825998329	0.0882738078551553	-0.377460578731417	0.705831355036389	0.999999618177928
ENSMUSG00000005469	Prkaca	1651.39365739089	1737.81681414357	1762.33318426084	1635	1696.63591394883	0.00438405631749633	0.0705771105153718	0.0621172542412526	0.950469456634506	0.999999618177928
ENSMUSG00000005470	Asf1b	673.306461035129	735.939912547995	729.622520614004	731	717.467223549282	0.0524341331362795	0.10281308474202	0.50999474695121	0.610055142000627	0.999999618177928
ENSMUSG00000005483	Dnajb1	1000.99555227856	982.338673828813	1005.07344695692	1039	1006.85191826607	0.0430843434632008	0.0858413157288664	0.501906839350932	0.615733054084497	0.999999618177928
ENSMUSG00000005501	Usp40	629.481780139352	592.659575591748	592.357677720713	541	588.874758362953	-0.108588668394208	0.113851392931025	-0.953775492760062	0.340197297169415	0.999999618177928
ENSMUSG00000005505	Kbtbd4	610.557486116175	636.077859517883	605.255045509344	592	610.972597785851	-0.0577565076017555	0.109178104036931	-0.529011820742172	0.596797249828517	0.999999618177928
ENSMUSG00000005506	Celf1	7321.70975601958	7406.07378070054	7377.29437509715	7753	7464.51947795432	0.038699343571585	0.037968083353327	1.01925986654246	0.30807961182814	0.999999618177928
ENSMUSG00000005510	Ndufs3	950.198763058452	922.638533430377	922.161796887144	917	927.999773343993	-0.0263952022063808	0.0889932992738911	-0.296597636246133	0.766773715713543	0.999999618177928
ENSMUSG00000005514	Por	1290.83605547563	1192.91735087057	1286.97305719415	1304	1268.68161588509	0.0602019760393874	0.0789630268038271	0.762407147701557	0.44581704155985	0.999999618177928
ENSMUSG00000005533	Igf1r	3880.47629022613	3902.21826786142	3896.84755327934	3887	3891.63552784172	0.000277338401206399	0.0459421291179465	0.00603669021290661	0.995183447334627	0.999999618177928
ENSMUSG00000005566	Trim28	19437.2419927523	19894.2576949552	19989.9988318223	20182	19875.8746298825	0.030575970524012	0.0266626434393585	1.14677190930277	0.251475901791145	0.999999618177928
ENSMUSG00000005575	Ube2m	1649.40162644109	1537.00725098519	1626.91082248022	1659	1618.07992497662	0.0436308504741054	0.0705820508098042	0.618157874041892	0.536471275731949	0.999999618177928
ENSMUSG00000005609	Ctr9	2265.93520540668	2323.9636471464	2264.40928746114	2288	2285.57703500356	-0.0116974181069262	0.0585133489118928	-0.199910248250186	0.841550775283775	0.999999618177928
ENSMUSG00000005615	Pcyt1a	1000.99555227856	1029.01332904941	983.884914161308	1055	1017.22344887232	0.00599194896766486	0.0869946271661958	0.0688772302709885	0.945087343078776	0.999999618177928
ENSMUSG00000005621	Zfp592	1184.2623996609	1245.01929158193	1127.59844094891	1278	1208.72003304794	-0.0146081667020913	0.0854080299179814	-0.171039733806292	0.864192522852355	0.999999618177928
ENSMUSG00000005625	Psmd4	2562.74781692809	2634.40437721826	2467.08220985392	2506	2542.55860100007	-0.0634739268826739	0.0559590224033519	-1.13429299077376	0.256671668331762	0.999999618177928
ENSMUSG00000005656	Snx6	2147.4093638931	2042.83025872467	2045.1540350544	2101	2084.09841441804	-0.0158669502145264	0.0623050614843112	-0.254665509294487	0.79898145765741	0.999999618177928
ENSMUSG00000005672	Kit	483.067505328458	416.8155256909	409.952047567212	432	435.458769646642	-0.0976314417240991	0.133931436627122	-0.72896583642207	0.466022560633597	0.999999618177928
ENSMUSG00000005674	Tomm40l	426.294623258928	400.533669218599	400.739642003904	403	407.641983620358	-0.0414720290571631	0.133221968890001	-0.311300226251767	0.755572395301513	0.999999618177928
ENSMUSG00000005682	Pan2	1976.09470220961	1949.48094828348	1988.03712056189	1863	1944.15319276375	-0.0272891258547493	0.0648575367075905	-0.420754892030236	0.673934073401324	0.999999618177928
ENSMUSG00000005683	Cs	5644.41969628118	6016.68869506421	5974.24500780532	5822	5864.33834978768	0.0171616827640273	0.0428620940553387	0.400393007907407	0.688867073383705	0.999999618177928
ENSMUSG00000005687	Bcas2	1651.39365739089	1589.10919169656	1532.94428573447	1610	1595.86178370548	-0.0447951690995283	0.0703884083834765	-0.636399801164475	0.524515870456538	0.999999618177928
ENSMUSG00000005698	Ctcf	4392.4282443268	4427.57950336766	4243.23400245972	4293	4339.06043753855	-0.0472017906131467	0.044000145536924	-1.07276442014347	0.283376828348975	0.999999618177928
ENSMUSG00000005699	Pard6a	72.7091296679947	107.460252717185	81.9904095134423	92	88.5399479746555	-0.0480250615197849	0.299333377755276	-0.160440048082605	0.872534444396554	0.999999618177928
ENSMUSG00000005732	Ranbp1	6221.11265625062	6182.76363108168	6569.36640719503	6179	6288.06067363183	0.0398197052698572	0.0412473015112498	0.9653893421124	0.334349837689689	0.999999618177928
ENSMUSG00000005774	Rfx5	464.143211305281	453.721067028115	407.188325898219	491	454.013151057904	-0.0328207405793498	0.13425234929154	-0.244470512080775	0.806866437161821	0.999999618177928
ENSMUSG00000005779	Psmb4	3014.93884253452	2982.8361057255	3107.34439650383	2923	3007.02983619096	0.00814820747251758	0.0538893668097028	0.15120250904582	0.879815971119601	0.999999618177928
ENSMUSG00000005802	Slc30a4	548.804526672125	503.652093543171	497.469900418639	562	527.981630158484	0.00794337998693104	0.12247730363031	0.0648559345403913	0.948288705828375	0.999999618177928
ENSMUSG00000005804	Bloc1s6	1002.98758322837	1029.01332904941	1020.73453641454	1063	1028.93386217308	0.0361786184140769	0.0852850336949102	0.424208291263606	0.671413914583464	0.999999618177928
ENSMUSG00000005813	Metap1	1422.31009816297	1474.0507392923	1395.67944284118	1423	1428.76007007411	-0.0390667420304465	0.0729461636353661	-0.535555813815354	0.592265573695682	0.999999618177928
ENSMUSG00000005823	Gpr108	380.477911413342	351.688099801697	334.410321948085	371	359.394083290781	-0.0552325354031302	0.144501776836248	-0.382227378876597	0.702292715421301	0.999999618177928
ENSMUSG00000005846	Rsl1d1	6607.56666051338	6347.75311000099	6273.64818861283	6394	6405.7419897818	-0.0327793554620285	0.0392778410811965	-0.834550844947559	0.403970648253763	0.999999618177928
ENSMUSG00000005873	Reep5	484.063520803362	498.224808052404	501.154862643962	477	490.110797874932	-0.00541347823307798	0.121747074232096	-0.0444649554596921	0.964533785826222	0.999999618177928
ENSMUSG00000005881	Ergic3	1328.68464352199	1307.97580327483	1216.958774913	1271	1281.15480542745	-0.0842338848422007	0.0769331449619812	-1.09489719787001	0.273561676820449	0.999999618177928
ENSMUSG00000005882	Uqcc1	880.477679815169	865.109307228248	911.106910211174	909	891.423474313648	0.0601672700946473	0.0905375385806402	0.664556061915217	0.506334480179897	0.999999618177928
ENSMUSG00000005886	Ncoa2	2363.54472194728	2363.04010267992	2491.03446431852	2412	2407.40482223643	0.0531147424990683	0.0573757300171978	0.925735367256289	0.354583523189232	0.999999618177928
ENSMUSG00000005893	Nr2c2	1895.41744874238	1814.88426811246	1824.97754209134	1907	1860.56981473655	0.00771928683070618	0.0657788262164966	0.117352152276172	0.906580998951905	0.999999618177928
ENSMUSG00000005897	Nr2c1	434.26274705816	412.473697298286	448.644150933106	438	433.345148822388	0.066157651750647	0.129201942027531	0.512048431412508	0.608617114384944	0.999999618177928
ENSMUSG00000005899	Smpd4	2774.89911308265	2753.80465801514	2660.54272668339	2670	2714.81162444529	-0.0527498459644038	0.0537968642158944	-0.980537559823399	0.326820838817826	0.999999618177928
ENSMUSG00000005907	Pex1	331.673153143044	386.422726942605	350.99265196204	335	351.022133011922	-0.064314486286684	0.147862928579504	-0.434960181734144	0.663591330009113	0.999999618177928
ENSMUSG00000005936	Kctd20	2608.56452877367	2548.65326646415	2571.1823927193	2392	2530.10004698928	-0.0550025370433637	0.0588666558216049	-0.934358106056654	0.350119200437986	0.999999618177928
ENSMUSG00000005949	Ctns	381.473926888246	360.371756586924	336.252803060747	339	354.274621633979	-0.136269103293382	0.142509283959934	-0.956212111287384	0.33896508227978	0.999999618177928
ENSMUSG00000005973	Rcn1	2776.89114403246	2836.29939747479	2708.44723561259	2717	2759.65944427996	-0.0489280548901731	0.0536458173594181	-0.912057217105355	0.361738598341356	0.999999618177928
ENSMUSG00000005981	Trap1	2271.91129825611	2314.19453326302	2363.90326754487	2374	2331.002274766	0.047106071678148	0.0577863625287019	0.815176273722903	0.414971416901892	0.999999618177928
ENSMUSG00000005982	Naa60	1179.28232228638	1251.53203417085	1284.20933552515	1309	1256.0059229956	0.0936790388196981	0.0783466490170205	1.19569936934184	0.231813897565456	0.999999618177928
ENSMUSG00000005986	Ankrd13d	63.7449903938584	73.8110826744302	59.8806361615028	76	68.3591773074479	-0.0183033569857845	0.328113461582842	-0.0557836209995403	0.9555141831736	0.999999618177928
ENSMUSG00000006019	Dhx34	562.748743320781	516.677578721011	490.099975967992	530	524.881574502446	-0.0829103442243435	0.120457420958177	-0.688295860602313	0.491266487891065	0.999999618177928
ENSMUSG00000006021	Kptn	173.306692633303	214.92050543437	208.200365730764	209	201.356890949609	0.105729358592647	0.194714929847151	0.542995643300916	0.587132802096446	0.999999618177928
ENSMUSG00000006024	Napa	1647.40959549128	1723.70587186758	1679.42153419107	1642	1673.13425038748	-0.0208682748007107	0.0682878716195886	-0.305592696122697	0.759914782261557	0.999999618177928
ENSMUSG00000006050	Sra1	505.975861251251	490.62660836533	475.360127066699	480	487.99064917082	-0.0613353402847259	0.121411734518486	-0.505184614386567	0.613429175570592	0.999999618177928
ENSMUSG00000006057	Atp5g1	1343.62487564555	1349.22317300466	1335.79880667968	1363	1347.91171383247	0.00306030811420006	0.0744180687530761	0.0411231864179969	0.967197690147557	0.999999618177928
ENSMUSG00000006058	Snf8	564.740774270589	569.864976530527	595.121399389705	512	560.431787547705	-0.0341722237590123	0.119443854587598	-0.286094448952592	0.774805783043166	0.999999618177928
ENSMUSG00000006095	Tbcb	846.613153668432	877.049335307935	897.288301866212	841	865.487697710645	0.0130091675809787	0.0936006431337268	0.138985878146078	0.889461308341498	0.999999618177928
ENSMUSG00000006134	Crkl	2578.68406452655	2468.3294412008	2580.39479828261	2715	2585.60207600249	0.0686164242371542	0.0576392908276693	1.19044532387299	0.233871407881899	0.999999618177928
ENSMUSG00000006191	Cdkal1	286.852456772363	303.927987482948	297.560699694853	277	291.335285987541	-0.0390431378342658	0.15780013270004	-0.247421451213113	0.804582074499236	0.999999618177928
ENSMUSG00000006215	Zbtb17	762.947853776493	809.750995222425	723.173836719688	746	760.468171429651	-0.0979754182362287	0.0990663100804522	-0.988988266108452	0.322668882679206	0.999999618177928
ENSMUSG00000006219	Fblim1	261.952069899762	287.646131010647	269.923483004928	237	264.130420978834	-0.114741954006694	0.168675727660902	-0.680251720848457	0.496345088478428	0.999999618177928
ENSMUSG00000006262	Mob1b	1291.83207095054	1258.04477675977	1310.00407110242	1368	1306.97022970318	0.0701628728939199	0.0764491983142414	0.917771205467953	0.358738660149163	0.999999618177928
ENSMUSG00000006273	Atp6v1b2	2491.034702735	2511.74772512693	2557.36378437434	2431	2497.78655305907	-0.00372911358311698	0.0573895826457823	-0.0649789284256285	0.948190777472297	0.999999618177928
ENSMUSG00000006276	Eps15l1	1484.06305760702	1410.00877050125	1477.66985235462	1387	1439.68542011572	-0.0146813456797109	0.0748864406163415	-0.196048117107427	0.844572504671619	0.999999618177928
ENSMUSG00000006281	Tep1	352.589478116029	363.628127881384	360.205057525348	340	354.10566588069	-0.0318570810173537	0.142748116572998	-0.223169886805915	0.823403287777105	0.999999618177928
ENSMUSG00000006288	Ttc5	736.055435954084	878.134792406088	785.818194550183	790	797.502105727589	-0.033428543991915	0.105158100579034	-0.317888434726823	0.750569565673723	0.999999618177928
ENSMUSG00000006289	Osgep	501.991799351635	486.284779972716	553.665574354819	531	518.235538419792	0.134296197637967	0.118452768528002	1.13375313474602	0.256898114440503	0.999999618177928
ENSMUSG00000006299	Aamp	3002.98665683567	3033.85258933871	3006.00793530744	3081	3030.96179537046	0.0118427385215056	0.0516654255824669	0.229219800049891	0.818698084018946	0.999999618177928
ENSMUSG00000006301	Tmbim1	123.505918888101	125.913023385793	128.052437329983	111	122.117844900969	-0.0598669740918219	0.242861375301366	-0.246506773740918	0.805289961510203	0.999999618177928
ENSMUSG00000006304	Arpc2	2654.38124061926	2676.73720404625	2632.90550999346	2663	2656.75598866474	-0.00957672873380243	0.0544017460016004	-0.176037157585359	0.860264750720792	0.999999618177928
ENSMUSG00000006307	Kmt2b	2965.13806878932	3148.91104174297	3168.14627322167	3154	3109.04884593849	0.0487815217411026	0.0529399590178992	0.921449933964048	0.356815568864346	0.999999618177928
ENSMUSG00000006315	Tmem147	644.422012262912	633.906945321577	596.963880502367	593	617.073209521714	-0.103432208874596	0.108127400831786	-0.956577223524547	0.338780689515268	0.999999618177928
ENSMUSG00000006333	Rps9	19149.393520505	19010.6956170584	18975.7129793021	18600	18933.9505292164	-0.0222111031219885	0.0267126281464536	-0.831483259536082	0.405700681392904	0.999999618177928
ENSMUSG00000006335	Tfpt	295.816596046499	275.70610293096	301.245661920176	285	289.442090224409	0.0364976241565233	0.158212852188676	0.230686847823199	0.817558091886789	0.999999618177928
ENSMUSG00000006356	Crip2	79.681237992323	77.0674539688903	100.415220640059	83	85.040978150318	0.227819324245658	0.292174569653901	0.779737006254596	0.435545691812455	0.999999618177928
ENSMUSG00000006373	Pgrmc1	2540.8354764802	2435.7657282562	2519.59292156477	2392	2472.04853157529	-0.0189317407555294	0.058676862305759	-0.322644054429463	0.746964825904704	0.999999618177928
ENSMUSG00000006378	Gcat	1254.97949837909	1337.28314492497	1389.23075894687	1288	1317.37335056273	0.0475880652252632	0.0791498826802004	0.601239870658299	0.547680232175601	0.999999618177928
ENSMUSG00000006390	Elovl1	289.840503197075	332.149872034936	273.608445230251	342	309.399705115565	-0.0153907913694247	0.165190628362839	-0.0931698821050492	0.925768600886013	0.999999618177928
ENSMUSG00000006392	Med8	1062.74851172261	1120.19172529429	1078.77269146338	1097	1089.67823212007	-0.00441537230482704	0.0832774352292737	-0.0530200322893103	0.95771594670219	0.999999618177928
ENSMUSG00000006398	Cdc20	4118.5239887282	4241.96633958343	4281.00486526929	4133	4193.62379839523	0.00966090793320771	0.046106170553099	0.209536116691399	0.834029744044151	0.999999618177928
ENSMUSG00000006412	Pfdn2	1058.76444982299	1049.63701391432	1053.89919644245	1085	1061.82516504494	0.0204072020652425	0.0835035576816689	0.244387216925997	0.806930941100952	0.999999618177928
ENSMUSG00000006423	C330007P06Rik	733.067389529372	741.367198038762	755.417256191266	732	740.46296093985	0.0130076931658435	0.0992521983305202	0.131056977927346	0.895730234180894	0.999999618177928
ENSMUSG00000006435	Neurl1a	125.497949837909	133.511223072866	128.052437329983	119	126.51540256019	-0.0669920906257459	0.237203375825154	-0.282424693125476	0.777617882965107	0.999999618177928
ENSMUSG00000006442	Srm	2067.72812590078	2040.65934452836	2054.36644061771	2144	2076.68847776171	0.0308253754584607	0.0617990398380913	0.498800232806541	0.617920123546588	0.999999618177928
ENSMUSG00000006445	Epha2	541.832418347796	506.908464837631	552.744333798488	494	523.871304245979	-0.00245339570338479	0.121547029354997	-0.0201847442623979	0.983895997722608	0.999999618177928
ENSMUSG00000006456	Rbm14	2813.74371660391	2901.426823364	2857.68820573818	3000	2893.21468642652	0.0354395501944435	0.0543694374792039	0.651828524214529	0.514511798338697	0.999999618177928
ENSMUSG00000006457	Actn3	22.9083559227929	28.221884551988	35.9283816969017	40	31.7646555429206	0.571921761357467	0.47629642904276	1.20076852666498	0.22984100373932	0.999999618177928
ENSMUSG00000006463	Zdhhc24	134.462089112045	125.913023385793	125.288715660991	132	129.415957039707	-0.018254972749974	0.234286550343487	-0.0779172885648382	0.937893846933979	0.999999618177928
ENSMUSG00000006464	Bbs1	339.641276942277	285.47521681434	334.410321948085	328	321.881703926175	0.082222694567588	0.154705364406391	0.531479272765226	0.595086700876334	0.999999618177928
ENSMUSG00000006471	Ndor1	934.262515459987	917.21124793961	939.665367457429	946	934.284782714257	0.0261770734029052	0.0885359002319502	0.295666202459402	0.767485010294103	0.999999618177928
ENSMUSG00000006476	Nsmf	528.884217174044	515.592121622858	497.469900418639	537	519.736559803885	-0.0147370057510451	0.119222462805909	-0.123609304859241	0.901624624781304	0.999999618177928
ENSMUSG00000006494	Pdk1	799.800426347942	767.418168394443	773.842067317883	794	783.765165515067	-6.89485707342954e-06	0.0969714785925895	-7.11019072153907e-05	0.999943268886037	0.999999618177928
ENSMUSG00000006498	Ptbp1	15775.889107005	15751.0679513038	15483.290030252	15336	15586.5617721402	-0.0327126777640398	0.0276010490187216	-1.18519690109789	0.235939604914571	0.999999618177928
ENSMUSG00000006519	Cyba	66.7330368185705	45.5891981224422	72.7780039501342	70	63.7750597227867	0.34280169123483	0.344796861587392	0.994213490391483	0.320118941736031	0.999999618177928
ENSMUSG00000006526	Stimate	339.641276942277	351.688099801697	333.489081391754	385	352.454614533932	0.0547906312308903	0.147027911457412	0.37265462515096	0.70940551150892	0.999999618177928
ENSMUSG00000006567	Atp7b	145.418259335989	148.707622447014	138.186083449622	165	149.327991308156	0.042550780215378	0.22204443556573	0.191631824084968	0.848030612467367	0.999999618177928
ENSMUSG00000006575	Rundc3a	57.7688975444342	65.1274258892031	57.1169144925104	52	58.0033094815369	-0.169666977327441	0.349980664714154	-0.484789573921223	0.627825619222307	0.999999618177928
ENSMUSG00000006576	Slc4a3	196.215048556095	168.245850213775	163.059578470554	204	182.880119310106	0.00727768791719288	0.208022165105019	0.0349851560939133	0.972091577348987	0.999999618177928
ENSMUSG00000006586	Runx1t1	53.784835644818	34.7346271409083	36.8496222532325	43	42.0922712597397	-0.153607569714587	0.423912131662824	-0.362357097712799	0.717085195187148	0.999999618177928
ENSMUSG00000006599	Gtf2h1	1200.19864725937	1191.83189377242	1181.95163377243	1134	1176.99554370105	-0.0463583020059575	0.0798702258181173	-0.580420319726225	0.561631205589411	0.999999618177928
ENSMUSG00000006641	Slc5a6	583.665068293766	543.814006174846	525.107117108563	537	547.396547894294	-0.0869803292688308	0.116020245387912	-0.749699580258713	0.453435660395162	0.999999618177928
ENSMUSG00000006651	Aplp1	33.8645261467373	47.7601123187489	43.2983061475482	42	41.7307361532586	0.0669094261319978	0.418501725984897	0.159878495063632	0.872976789047701	0.999999618177928
